"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"11",11,"2024-03-16","15:09:02.08",3,1,"Prather, Ben",1000190341,"Right","CEN_COL","Krater, Tyler",1000239301,"Right","CON_CHI","Undefined",1,"Top",1,0,0,"Slider","Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.15562,2.431503,-0.332041,2055.889304,95.34601,5.07715,1.14715,5.60126,-44.27152,2.7139,-7.11536,3.65913,0.24423,69.57501,-5.822895,-1.601709,0.493348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40721,1.05122,-1.11423,50,5.25785,0.959,-114.31925,3.39757,4.32323,29.14783,-30.84021,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","a6d42770-e3c8-11ee-936f-69860a6351e7",76.40138,NA,NA,9.58061,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:09:02.08","2024-03-16T15:09:02.0891318-04:00","2024-03-16T19:09:02.0891318Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","08fbc330-b50d-4bd9-bb70-c8c94476e235",54.88717,-115.55861,14.57392,5.08551,4.70888,-15.4201,-1.1511,0.77518,2.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.53724,58.34277,140.89373,27.75373,101.50564,-77.77139,148.55082,-31.28696,276.55664,-142.82999,347.80072,-0.81618,280.4261,151.7831,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",11,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",9,15,"0-0",0,1,0,0,0,0,0,0,0,0,0,0,0,"2",0,0,0,1,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"12",12,"2024-03-16","15:09:17.69",3,2,"Prather, Ben",1000190341,"Right","CEN_COL","Krater, Tyler",1000239301,"Right","CON_CHI","Undefined",1,"Top",1,1,0,"Fastball","Sinker","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.98503,-2.520878,-3.540194,2093.605264,221.969767,5.18135,0.91023,6.24647,-20.341,16.87808,13.67709,1.1554,-1.21916,77.37095,-6.465172,-1.073786,0.439091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.43689,10.19343,-0.65284,50,4.9837,7.27867,-127.00983,-6.13786,-13.20655,36.10528,-16.21793,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","b01ae120-e3c8-11ee-936f-69860a6351e7",85.84204,NA,NA,10.61409,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:09:17.69","2024-03-16T15:09:17.6917174-04:00","2024-03-16T19:09:17.6917174Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","114d8d78-758e-46cd-8bd7-973ce5f4ac3c",54.24299,-128.21032,18.05264,5.17882,-5.59862,-8.10897,-0.90216,7.71778,-6.60327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.34944,57.85429,142.39221,30.22073,101.46823,-77.76022,148.85403,-30.68036,281.31892,-144.992,360.55655,-0.29685,288.83423,156.56859,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",12,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,30,"1-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"13",13,"2024-03-16","15:09:35.79",3,3,"Prather, Ben",1000190341,"Right","CEN_COL","Krater, Tyler",1000239301,"Right","CON_CHI","Undefined",1,"Top",1,2,0,"Slider","Curveball","InPlay","Undefined","LineDrive","Single",0,0,NA,75.97565,2.517353,-0.82927,1908.107007,54.048751,5.09142,1.15859,5.46174,-60.44039,-9.7254,-16.18584,2.41263,-0.96644,67.91019,-8.553106,-3.712843,0.512554,88.74432,12.543427,-19.480737,1482.122463,102.56694,11.49629,-39.74844,170.38166,168.6703,-22.832966,1.560138,7.87709,-5.35158,-1.07394,50,5.27175,2.21167,-109.95252,2.83371,9.32694,25.44606,-38.51061,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","baec8090-e3c8-11ee-936f-69860a6351e7",73.53849,12.43241,NA,8.06546,NA,NA,NA,3.20599,2.73468,0.83283,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:09:35.79","2024-03-16T15:09:35.7950646-04:00","2024-03-16T19:09:35.7950646Z","LineDrive","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","bb7fb8ae-b5dc-4777-a0fa-f5551f445714",55.03588,-111.11185,12.72303,5.10268,4.58826,-19.2553,-1.16502,1.78673,4.66347,77.961913,3.20598,119.77878,-17.39181,3.29294,-0.65809,0.07869,0.0016,-0.00448,0.00086,2.73468,28.26773,-21.99458,2.29141,-0.43743,0.07752,-0.01049,0.00121,-9e-05,0.83283,-42.36945,-2.3306,1.98163,-0.63681,0.13611,-0.00825,-0.00464,0.00112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",62.70349,58.31596,140.61825,29.31522,102.75147,-78.74857,150.03887,-31.54657,280.51252,-144.80233,355.60602,-0.29579,284.37394,155.42049,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",7,45,"2-0",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",1,1,0,0,1,0,1,0,-66.1159097598789,157.030559258315,-478.839774399697,103.098601854213,"spring24","buffer"
"14",14,"2024-03-16","15:10:08.25",4,1,"Prather, Ben",1000190341,"Right","CEN_COL","Kasik, Michael",1000239280,"Right","CON_CHI","Undefined",1,"Top",1,0,0,"Cutter","Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,81.23413,1.997706,-3.013327,2068.583915,105.276946,5.27641,0.86162,5.90717,-41.81258,2.78642,-2.64354,3.6496,-2.15818,70.80943,-5.855867,-3.486556,0.480656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02764,1.24386,-0.61822,50,5.41459,6.27705,-117.13151,2.74225,0.03645,32.48068,-30.53306,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","ce42c230-e3c8-11ee-936f-69860a6351e7",78.41882,NA,NA,10.4247,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:10:08.25","2024-03-16T15:10:08.2563766-04:00","2024-03-16T19:10:08.2563766Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","266b56bf-1efe-4e52-9a9f-0af383a1015f",54.57847,-118.39432,16.24034,5.2849,3.92933,-15.26653,-0.86223,6.27563,0.01823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",83.20772,63.49918,144.88077,21.3015,96.46503,-74.95945,146.39179,-41.09636,273.84443,-138.76693,353.21001,-0.88706,284.65057,153.53744,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",14,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",9,30,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"15",15,"2024-03-16","15:10:23.00",4,2,"Prather, Ben",1000190341,"Right","CEN_COL","Kasik, Michael",1000239280,"Right","CON_CHI","Undefined",1,"Top",1,1,0,"Cutter","Slider","InPlay","Undefined","GroundBall","Out",1,0,NA,81.71854,0.378943,-2.271017,2067.782792,137.724484,5.09963,1.24,5.80442,-39.65778,4.60051,-2.2811,2.14751,-1.0632,71.24612,-7.066437,-2.679533,0.478816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15598,2.7237,-1.0522,50,5.10787,4.77106,-117.97217,-0.48671,0.2078,33.86871,-28.5461,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","d70c83b0-e3c8-11ee-936f-69860a6351e7",78.72009,NA,NA,10.47242,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:10:23.00","2024-03-16T15:10:23.0095030-04:00","2024-03-16T19:10:23.0095030Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","780a2ac1-a98c-41bf-8fa7-1e7029d710e0",54.68532,-119.3097,16.93435,5.10483,0.64062,-14.27305,-1.24046,4.76285,0.1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",83.77833,65.98264,144.27384,22.26369,96.1447,-74.94242,147.35394,-41.43772,274.62441,-139.75805,352.20603,-1.20618,284.28228,151.45807,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",15,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",10,30,"1-0",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",1,0,0,0,1,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"16",16,"2024-03-16","15:10:57.92",5,1,"Prather, Ben",1000190341,"Right","CEN_COL","Anderson, Caleb",1000239290,"Left","CON_CHI","Undefined",1,"Top",2,0,0,"Fastball","Changeup","InPlay","Undefined","GroundBall","Single",0,2,NA,87.77396,-0.179577,-2.812295,2014.021311,264.054249,5.13899,1.14122,6.37293,-33.46451,3.79071,20.20139,2.18486,0.23512,76.93036,-6.521625,0.846467,0.439304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.63123,2.53358,-0.94668,50,5.1113,5.40145,-126.95767,-1.45531,-18.08104,37.47636,-28.23552,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","ebd3e180-e3c8-11ee-936f-69860a6351e7",85.80039,NA,NA,10.8436,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:10:57.92","2024-03-16T15:10:57.9220150-04:00","2024-03-16T19:10:57.9220150Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","b918e32d-f811-4f6d-a8f4-0419d33ea61b",54.11861,-128.16767,18.73818,5.14357,-0.54367,-14.11776,-1.1305,5.98523,-9.04052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",98.3867,85.4741,154.78218,69.52745,75.72582,-49.94404,NA,NA,270.88071,-137.25212,344.84732,4.91701,279.71632,152.0516,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",16,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",2,45,"0-0",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",1,1,0,0,0,1,1,0,NA,NA,NA,NA,"spring24","in"
"17",17,"2024-03-16","15:11:36.39",6,1,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",1,"Top",2,0,0,"Fastball","Sinker","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,89.16808,-0.216262,-3.904673,2115.171299,257.203273,5.31471,0.93338,6.93238,-29.73935,5.37331,17.00922,2.63911,-1.20909,78.65886,-5.913559,-0.797519,0.426484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.43379,3.41709,-0.69334,50,5.29179,8.13018,-129.04298,-1.33778,-16.90745,36.59203,-26.63681,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","02c52430-e3c9-11ee-936f-69860a6351e7",88.37941,NA,NA,10.50922,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:11:36.39","2024-03-16T15:11:36.3964086-04:00","2024-03-16T19:11:36.3964086Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","a800028c-afe0-4935-b68e-55841db9b0da",53.55829,-130.04808,18.29602,5.31849,-0.60613,-13.31841,-0.92303,8.59459,-8.45372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",94.29241,84.69297,148.16156,39.58909,83.16104,-52.48669,150.09127,-32.34545,276.20695,-140.10128,342.89027,-0.41979,279.17492,149.54233,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",17,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",2,30,"0-0",0,0,0,0,0,0,0,0,0,1,0,0,0,"L1",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"18",18,"2024-03-16","15:11:52.59",6,2,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",1,"Top",2,0,1,"Fastball","Sinker","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,89.17726,-1.540836,-2.987816,2046.245434,234.831951,5.14881,1.10469,6.32557,-21.74096,14.31265,18.02843,1.91586,-0.14687,78.33832,-5.744356,0.27165,0.432161,68.58385,35.113527,-57.368588,3622.20558,50.28477,45.90042,-97.83366,202.76856,132.86892,-66.847501,3.424283,-10.53953,8.49685,-0.89442,50,5.02619,5.97385,-128.93283,-4.07545,-16.97608,37.55792,-18.48809,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","0c6d10b0-e3c9-11ee-936f-69860a6351e7",87.21849,45.89062,NA,10.83894,NA,NA,NA,0.63801,1.81229,0.21504,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:11:52.59","2024-03-16T15:11:52.5915318-04:00","2024-03-16T19:11:52.5915318Z","FlyBall","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","8c72926b-94d4-4422-8039-f4e9acbcc8ee",54.16572,-130.14064,18.77896,5.14769,-3.4809,-9.24405,-1.0953,6.51977,-8.48804,129.785786,0.63989,44.30495,-12.13959,2.65333,0.3973,-0.72306,0.31438,-0.06603,0.00564,1.81157,57.88017,-21.42835,2.08301,-0.5152,0.15884,-0.03624,0.00499,-0.00029,0.21565,-69.3169,6.35696,-1.04552,0.46896,-0.30438,0.12378,-0.02526,0.00195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low","","","","NoShift",94.41507,85.78871,147.33196,42.61507,82.81596,-52.56296,149.4708,-31.69178,265.03859,-132.06103,353.29476,1.4362,278.37536,149.29107,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",18,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,45,"0-1",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",0,0,0,0,0,0,0,0,-186.437908750505,79.7244950138401,-779.644771876264,296.3637624654,"spring24","in"
"19",19,"2024-03-16","15:12:12.85",6,3,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",1,"Top",2,0,2,"Fastball","Sinker","InPlay","Undefined","GroundBall","Out",1,0,NA,89.40177,-1.284806,-3.064299,1965.773047,239.783481,5.14779,1.08026,6.26832,-23.87753,11.35528,17.17623,1.97166,-0.316,80.1087,-5.820966,0.03761,0.427214,88.70797,-11.312842,20.330715,NA,NA,NA,NA,10.46222,9.24259,18.968023,0.07123,-9.98898,6.71894,-0.86159,50,5.04115,6.2337,-129.53339,-3.62905,-16.58367,32.82359,-21.01927,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","18816950-e3c9-11ee-936f-69860a6351e7",88.22853,1.82062,NA,9.29307,NA,NA,NA,1.36039,1.82062,0.23872,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:12:12.85","2024-03-16T15:12:12.8598710-04:00","2024-03-16T19:12:12.8598710Z","GroundBall","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","5f637ba8-20f0-4a59-b279-b36e37150eb8",54.22718,-130.60016,16.4118,5.14799,-2.94592,-10.50964,-1.07294,6.77267,-8.29184,180,1.35838,119.80524,NA,NA,NA,NA,NA,NA,NA,1.82105,-25.55967,NA,NA,NA,NA,NA,NA,NA,0.23797,44.39033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low","","","","NoShift",94.98141,86.21686,145.88462,43.76496,98.2665,-69.60656,147.93625,-39.38206,270.20287,-134.12623,344.71507,-1.12276,285.67193,153.37581,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",19,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",2,0,"0-2",0,0,0,0,0,0,1,0,0,0,0,0,0,"7",1,0,0,0,0,1,1,0,43.2505118953809,125.836708035492,-205.423720261548,181.083229911271,"spring24","in"
"20",20,"2024-03-16","15:14:38.29",1,1,"Scott, Dylan",1000310831,"Right","CON_CHI","Cunningham, Josh",1000241980,"Right","CEN_COL","Undefined",1,"Bottom",0,0,0,"Fastball","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,82.94525,-0.943982,-2.469396,1961.62521,217.927114,5.52718,0.62964,6.42907,-22.97769,17.16304,12.29398,2.74389,-0.61683,75.23733,-5.33606,-0.242243,0.455999,88.9038,24.062307,18.003621,3735.892314,102.18662,42.64815,40.71585,316.39084,306.25484,28.070242,4.027196,-7.19237,9.66749,-0.45914,50,5.44948,4.74333,-120.40362,-2.57636,-10.45396,25.53282,-18.12258,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","6f31cb50-e3c9-11ee-936f-69860a6351e7",82.659,51.88095,NA,7.70792,NA,NA,NA,0.89314,2.74528,0.6348,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:14:38.29","2024-03-16T15:14:38.2978230-04:00","2024-03-16T19:14:38.2978230Z","LineDrive","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","a57f5890-66a2-49f3-a0a6-200d6780db56",54.06703,-121.26301,12.76641,5.52593,-1.96639,-9.06129,-0.62471,5.09519,-5.22698,218.055803,0.89211,113.2606,-21.32399,4.99663,-1.25722,0.35281,-0.08677,0.01322,-0.00084,2.74698,53.11765,-15.03499,0.02001,0.47915,-0.27922,0.08661,-0.01332,0.00079,0.63515,36.79002,1.57328,-1.03493,0.32587,-0.07307,0.01153,-0.00104,4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",92.41196,44.36255,NA,NA,78.70265,-54.54261,143.85405,-51.46587,273.87624,-133.24542,337.75462,-9.77222,295.74997,132.24346,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",1,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,15,"0-0",0,0,0,1,0,0,0,0,0,0,0,0,0,"4",1,0,0,0,0,1,1,0,148.878868702157,279.174221750274,58.6471717553936,-202.260554375686,"spring24","in"
"21",21,"2024-03-16","15:15:07.56",2,1,"Scott, Dylan",1000310831,"Right","CON_CHI","Lynch, Michael",1000079043,"Left","CEN_COL","Undefined",1,"Bottom",1,0,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,83.79267,-0.984445,-1.284611,1970.331883,235.577531,5.43475,0.77126,6.58262,-25.89486,13.26044,17.35269,2.37439,1.0399,75.9451,-5.912746,1.872387,0.450367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.43985,7.68351,-0.68937,50,5.3565,2.08031,-121.70888,-2.77921,-13.98172,26.68694,-20.79372,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","80a85070-e3c9-11ee-936f-69860a6351e7",83.69269,NA,NA,7.84757,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:15:07.56","2024-03-16T15:15:07.5666102-04:00","2024-03-16T19:15:07.5666102Z","","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","e33eb70a-8dff-4668-9441-1ef53d6d1258",53.91219,-122.5637,13.34347,5.43485,-2.11316,-10.39686,-0.76318,2.52816,-6.99086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","RightInfieldShift",99.78026,84.12282,162.95639,62.44665,87.2088,-42.62694,NA,NA,286.75086,-117.91555,340.15032,20.80911,288.73831,166.7275,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",2,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,45,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,1,"L4",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
